Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,value.data
36.66077105,7131,36,660771050,,30.0
36.665770572,7132,36,665770572,,30.0
36.67077392,7133,36,670773920,,30.0
36.675772019,7134,36,675772019,,30.0
36.680769696,7135,36,680769696,,30.0
36.6857707,7136,36,685770700,,30.0
36.690771795,7137,36,690771795,,30.0
36.695770575,7138,36,695770575,,30.0
36.700770817,7139,36,700770817,,30.0
36.70577101,7140,36,705771010,,30.0
36.710772605,7141,36,710772605,,30.0
36.715770634,7142,36,715770634,,30.0
36.720770876,7143,36,720770876,,30.0
36.725771079,7144,36,725771079,,30.0
36.730772524,7145,36,730772524,,30.0
36.735770933,7146,36,735770933,,30.0
36.740775484,7147,36,740775484,,30.0
36.745770587,7148,36,745770587,,30.0
36.750772312,7149,36,750772312,,30.0
36.755771383,7150,36,755771383,,30.0
36.760770994,7151,36,760770994,,30.0
36.765770465,7152,36,765770465,,30.0
36.770771259,7153,36,770771259,,30.0
36.775770349,7154,36,775770349,,30.0
36.780742008,7155,36,780742008,,30.0
36.785770585,7156,36,785770585,,30.0
36.790770967,7157,36,790770967,,30.0
36.795771821,7158,36,795771821,,30.0
36.800771443,7159,36,800771443,,30.0
36.805770894,7160,36,805770894,,30.0
36.810770536,7161,36,810770536,,30.0
36.81577181,7162,36,815771810,,30.0
36.820770259,7163,36,820770259,,30.0
36.825771614,7164,36,825771614,,30.0
36.830772237,7165,36,830772237,,30.0
36.835771819,7166,36,835771819,,30.0
36.840772022,7167,36,840772022,,30.0
36.845774909,7168,36,845774909,,30.0
36.850772818,7169,36,850772818,,30.0
36.855777077,7170,36,855777077,,30.0
36.860771309,7171,36,860771309,,30.0
36.865772443,7172,36,865772443,,30.0
